"Gene Region","UCSC Region","nCpG","Sign","medQval","medBetaCoef","medDelta","cpgs","denominator"
"CRTC1 Body","CRTC1 Island","1","+","0.00916637640932039","-1.18310631549122","0.0911558249634012","cg26584619","33"
"HOMER3 TSS200","HOMER3 Island","2","+ +","0.00468195468106016","-0.506218301832855","0.0769656738315525","cg11921270;cg19530551","9"
"HOMER3 1stExon","HOMER3 Island","1","+","0.00531745044385715","-0.53128765869948","0.0952017729912932","cg11921270","3"
"HOMER3 5'UTR","HOMER3 Island","2","+ +","0.00468195468106016","-0.506218301832855","0.0769656738315525","cg11921270;cg19530551","12"
"HOMER3 TSS1500","HOMER3 Island","3","+ + +","0.0043715835423445","-0.53128765869948","0.0587295746718119","cg11921270;cg19530551;cg02774856","14"
"SLC25A42 TSS1500","SLC25A42 N_Shore","1","+","0.00997827292713078","-1.02218366783155","0.136236563043972","cg22145172","2"
"LOC729991 Body","LOC729991 N_Shore","1","+","0.00593190749220713","-0.409834924747086","0.0465631532996028","cg17942096","7"
"RFXANK TSS1500","RFXANK N_Shore","1","+","0.00593190749220713","-0.409834924747086","0.0465631532996028","cg17942096","4"
"LOC729991-MEF2B Body","LOC729991-MEF2B N_Shore","1","+","0.00593190749220713","-0.409834924747086","0.0465631532996028","cg17942096","31"
"LOC729991-MEF2B 5'UTR","LOC729991-MEF2B N_Shore","1","+","0.00593190749220713","-0.409834924747086","0.0465631532996028","cg17942096","26"
"HAPLN4 TSS200","HAPLN4 S_Shore","2","+ +","0.00798823998576239","-0.518717388613136","0.0381742524624746","cg12163845;cg14449575","3"
"HAPLN4 TSS1500","HAPLN4 S_Shelf","1","-","0.00881269894200754","0.478564285270691","-0.062047765730508","cg03719032","3"
"TM6SF2 Body","TM6SF2 Island","1","+","0.00909434017616831","-0.863470203292563","0.143209747667742","cg24952328","4"
"CILP2 TSS200","CILP2 Island","1","+","0.003246516679197","-0.765590990105398","0.0705625065900334","cg23479742","7"
"CILP2 Body","CILP2 Island","1","+","0.00385806559031241","-0.891670263749203","0.144086088897922","cg24229589","16"
"VSTM2B Body","VSTM2B Island","1","+","0.00511455473475086","-0.644251327029096","0.101346263882237","cg22143289","14"
"ZNF536 Body","ZNF536 N_Shelf","2","- +","0.00575408952853585","-0.039121923871809","-0.0170535872352638","cg08180884;cg17406023","18"
"TSHZ3 Body","TSHZ3 N_Shore","2","+ +","0.00502505189872928","-0.542424426342786","0.0848167021498276","cg01401641;cg23091984","6"
"RHPN2 Body","RHPN2 N_Shore","1","+","0.00794756373854296","-0.702929278462641","0.116524804322345","cg03563238","4"
"RHPN2 TSS1500","RHPN2 Island","1","+","0.00197361971189057","-0.426012338206629","0.0383075089418882","cg04374006","3"
"WDR88 1stExon","WDR88 Island","1","+","0.00432258929904568","-0.576290499404064","0.0176809081601781","cg26687173","3"
"GRAMD1A TSS1500","GRAMD1A N_Shore","1","+","0.00680869296948829","-0.817536415610803","0.21027888692104","cg12150039","3"
"LGI4 Body","LGI4 S_Shore","1","+","0.00349342866499261","-0.831395080852503","0.151488992716101","cg23866403","5"
"FXYD1 5'UTR","FXYD1 N_Shelf","1","+","0.00972732389556421","-0.483844844757059","0.0898493798169494","cg03078169","8"
"FXYD1 1stExon","FXYD1 N_Shelf","1","+","0.00972732389556421","-0.483844844757059","0.0898493798169494","cg03078169","2"
"FXYD1 TSS1500","FXYD1 N_Shelf","1","+","0.00972732389556421","-0.483844844757059","0.0898493798169494","cg03078169","9"
"FXYD7 5'UTR","FXYD7 Island","1","-","0.00620826722191144","0.832769415573559","-0.0392638092903992","cg22392666","2"
"FXYD7 1stExon","FXYD7 Island","1","-","0.00620826722191144","0.832769415573559","-0.0392638092903992","cg22392666","2"
"GAPDHS Body","GAPDHS N_Shore","1","+","0.00318489408865737","-1.14458272198585","0.15238443986938","cg17810176","8"
"TMEM147 TSS1500","TMEM147 N_Shore","1","+","0.00318489408865737","-1.14458272198585","0.15238443986938","cg17810176","6"
"TMEM149 TSS200","TMEM149 S_Shore","1","-","0.00980208050420577","0.672003727868194","-0.0709008337016009","cg16911583","3"
"U2AF1L4 3'UTR","U2AF1L4 S_Shore","1","-","0.00980208050420577","0.672003727868194","-0.0709008337016009","cg16911583","2"
"APLP1 TSS200","APLP1 Island","1","+","0.00471052245309926","-0.432581197200498","0.084301920008605","cg06613111","6"
"LRFN3 1stExon","LRFN3 S_Shore","1","+","0.00350737281857674","-0.474836559349301","0.0399885404398201","cg15060813","1"
"LRFN3 5'UTR","LRFN3 S_Shore","1","+","0.00350737281857674","-0.474836559349301","0.0399885404398201","cg15060813","2"
"LRFN3 Body","LRFN3 Island","1","+","0.00867281108074397","-0.513617653826615","0.0884552104094757","cg03502812","8"
"ZNF566 3'UTR","ZNF566 OpenSea","1","-","0.00490666066874192","0.755971596926079","-0.0095028703370349","cg11232136","1"
"HKR1 TSS1500","HKR1 Island","1","+","0.00448607373008349","-1.16178192656813","0.209263188652892","cg26734888","4"
"KCNK6 TSS1500","KCNK6 N_Shore","1","+","0.00128872357920141","-1.03012195161033","0.128244517820131","cg24900663","4"
"RYR1 TSS200","RYR1 Island","2","+ +","0.0066846451619755","-0.815864273748959","0.182772849788646","cg11297107;cg27049517","5"
"PAPL TSS1500","PAPL N_Shore","1","+","0.000935325002699832","-0.776544968490655","0.104819479447603","cg02091489","5"
"LRFN1 Body","LRFN1 S_Shore","1","+","0.00594244286510469","-0.847931418396064","0.0372113500211741","cg26355811","8"
"TIMM50 3'UTR","TIMM50 OpenSea","1","+","0.00353392987717028","-0.475921133228545","0.0492035037782146","cg27195304","1"
"FCGBP Body","FCGBP Island","2","+ +","0.00161412630885179","-0.702805287476991","0.0779959198437596","cg05385610;cg03751967","47"
"PRX Body","PRX S_Shore","1","+","0.00105477839623641","-0.621239439803625","0.103557824115175","cg17522935","16"
"ITPKC Body","ITPKC S_Shore","1","+","0.00687433889570626","-1.19048772710799","0.292400232608424","cg21869046","2"
"MIA Body","MIA N_Shore","1","-","0.00924962226538772","0.376322934286987","-0.0397296173666691","cg26588045","1"
"RAB4B TSS1500","RAB4B N_Shore","1","-","0.00924962226538772","0.376322934286987","-0.0397296173666691","cg26588045","5"
"CYP2S1 3'UTR","CYP2S1 OpenSea","1","+","0.00696473321378095","-0.600784844717747","0.0614754511528938","cg23532138","1"
"GRIK5 3'UTR","GRIK5 Island","1","+","0.00860702863927186","-1.27925147332312","-0.0359983139053643","cg09434500","2"
"PHLDB3 Body","PHLDB3 N_Shelf","1","+","0.00295237379597712","-0.450711081774095","0.116965505284253","cg17715641","10"
"ZNF575 Body","ZNF575 Island","2","+ +","0.00530944074177964","-0.737604076837153","0.141273183729344","cg22159528;cg10571104","5"
"ZNF575 3'UTR","ZNF575 S_Shore","1","+","0.00123034403590272","-0.628769735914117","0.110134505474136","cg01080902","1"
"KCNN4 Body","KCNN4 Island","1","+","0.00486221843559187","-0.605307395696918","0.0896552566473919","cg03731131","7"
"BCAM Body","BCAM S_Shelf","1","-","0.00699040194730255","0.472870925472667","-0.0752945168579529","cg17921863","11"
"GEMIN7 5'UTR","GEMIN7 S_Shelf","1","+","0.00991321070716029","-0.464865368140054","0.0625458599441089","cg22330935","6"
"PNMAL2 TSS1500","PNMAL2 S_Shore","1","-","0.00148189966520324","0.452596563911886","-0.0554117739442799","cg22928599","3"
"DACT3 Body","DACT3 S_Shelf","1","-","0.00128400934181154","0.86203146491196","-0.116648249525708","cg22981158","9"
"AP2S1 Body","AP2S1 N_Shore","1","+","0.00638153746282753","-0.527156812677968","0.104742443592244","cg10672726","4"
"EHD2 TSS200","EHD2 Island","1","+","0.00172065244728495","-0.809197698421869","0.197953649286542","cg09320690","4"
"SEPW1 3'UTR","SEPW1 S_Shelf","1","+","0.00223898519449355","-1.10352248207626","0.154537306826978","cg07953015","1"
"CABP5 TSS200","CABP5 OpenSea","1","+","0.00376028687546213","-0.660165743655456","-0.0184200395096018","cg18534730","3"
"EMP3 Body","EMP3 Island","2","- -","0.00567341470505413","0.881301880259125","-0.0786547447349817","cg10338830;cg17315219","4"
"SPHK2 Body","SPHK2 Island","4","+ + + +","0.00236388450310641","-1.93226116071752","0.21119582776729","cg17387989;cg01597066;cg11376305;cg09905789","9"
"MAMSTR TSS1500","MAMSTR N_Shelf","1","+","0.00568343640929464","-0.300961342754048","0.0618064429738922","cg05643373","12"
"MAMSTR Body","MAMSTR N_Shelf","1","+","0.00568343640929464","-0.300961342754048","0.0618064429738922","cg05643373","13"
"PPFIA3 TSS1500","PPFIA3 N_Shore","1","+","0.00372275941637726","-0.575535788184297","0.102396477038709","cg16002441","7"
"LIN7B 3'UTR","LIN7B N_Shore","1","+","0.00372275941637726","-0.575535788184297","0.102396477038709","cg16002441","1"
"DKKL1 TSS1500","DKKL1 N_Shore","1","+","0.00802046031800308","-0.590935465336714","0.0758507766889696","cg12506903","5"
"TEAD2 TSS1500","TEAD2 N_Shore","1","+","0.00802046031800308","-0.590935465336714","0.0758507766889696","cg12506903","12"
"PTH2 Body","PTH2 Island","1","+","0.00805561980185446","-0.893068423327299","0.0750529185878623","cg05248581","4"
"PTH2 TSS200","PTH2 S_Shore","2","+ +","0.00377401787416577","-1.20936427285691","0.0970962315701928","cg12986327;cg23996617","3"
"RPL13AP5 Body","RPL13AP5 S_Shelf","2","- -","0.00390298115592216","0.94627137435003","-0.130183297419145","cg11252555;cg08570691","24"
"SNORD35A TSS1500","SNORD35A S_Shelf","2","- -","0.00390298115592216","0.94627137435003","-0.130183297419145","cg11252555;cg08570691","11"
"SNORD33 TSS200","SNORD33 S_Shelf","1","-","0.00510133004642263","0.870309573668379","-0.145309167799792","cg11252555","2"
"SNORD34 TSS1500","SNORD34 S_Shelf","2","- -","0.00390298115592216","0.94627137435003","-0.130183297419145","cg11252555;cg08570691","9"
"RPL13A Body","RPL13A S_Shelf","2","- -","0.00390298115592216","0.94627137435003","-0.130183297419145","cg11252555;cg08570691","23"
"SNORD33 Body","SNORD33 S_Shelf","1","-","0.00270463226542169","1.02223317503168","-0.115057427038498","cg08570691","1"
"FCGRT 5'UTR","FCGRT N_Shore","2","+ +","0.000933189695027867","-1.15265609042667","0.159274638898556","cg15528736;cg08059845","5"
"FCGRT TSS1500","FCGRT N_Shore","2","+ +","0.000933189695027867","-1.15265609042667","0.159274638898556","cg15528736;cg08059845","8"
"FCGRT 1stExon","FCGRT N_Shore","2","+ +","0.000933189695027867","-1.15265609042667","0.159274638898556","cg15528736;cg08059845","4"
"PRR12 3'UTR","PRR12 OpenSea","1","+","0.00428152370068423","-0.421861895775895","0.0618257862907732","cg13927135","1"
"BCL2L12 Body","BCL2L12 S_Shore","1","+","0.000715664873719163","-1.19158917340054","0.0485653125974546","cg22148138","9"
"AP2A1 TSS1500","AP2A1 N_Shore","1","+","0.00590051983528909","-0.90091600957026","0.137154014918552","cg07377519","3"
"SPIB TSS200","SPIB OpenSea","1","+","1.72712555442404e-05","-1.63866581832192","0.0527652291711276","cg06512885","3"
"SHANK1 Body","SHANK1 Island","3","+ + +","0.00372769165394402","-0.834489125429516","-0.0181779134713312","cg25594486;cg23374892;cg18411150","37"
"CLEC11A TSS200","CLEC11A N_Shore","1","+","0.000263836291978826","-1.28786936432558","0.153566399683602","cg16651537","2"
"IGLON5 Body","IGLON5 Island","1","+","0.00406419238087953","-1.35425410505659","0.0430825328788855","cg15985184","12"
"VSIG10L Body","VSIG10L Island","1","+","0.00345522444360687","-0.635637172869156","0.189494093872572","cg21572210","7"
"ETFB 1stExon","ETFB OpenSea","1","+","0.00909019922430417","-0.483689170252623","0.0661188739019006","cg23851027","2"
"ETFB Body","ETFB OpenSea","1","+","0.00909019922430417","-0.483689170252623","0.0661188739019006","cg23851027","9"
"ETFB TSS200","ETFB Island","2","+ +","0.00311183192293474","-0.640420160891156","0.1401691804374","cg02837212;cg02666184","7"
"PPP2R1A 3'UTR","PPP2R1A OpenSea","1","+","0.00484101426913736","-0.399918303540441","0.0508898896088122","cg11632529","1"
"MYADM TSS1500","MYADM N_Shore","1","+","0.0044240632595994","-0.774320108103587","0.144485212405601","cg19717326","14"
"MYADM 5'UTR","MYADM N_Shore","1","+","0.0044240632595994","-0.774320108103587","0.144485212405601","cg19717326","26"
"CACNG8 1stExon","CACNG8 Island","1","+","0.00217010551378993","-1.00153604496933","0.128486746684538","cg22049569","3"
"CACNG8 Body","CACNG8 Island","2","+ +","0.0025037773595386","-0.68415815034782","0.0341136722867757","cg07785717;cg18055623","24"
"MIR935 TSS1500","MIR935 Island","2","+ +","0.0025037773595386","-0.68415815034782","0.0341136722867757","cg07785717;cg18055623","3"
"NDUFA3 TSS200","NDUFA3 Island","1","+","0.00621663811739968","-0.980714914552466","0.293930343542405","cg14889079","7"
"TTYH1 TSS200","TTYH1 N_Shore","3","+ + +","0.00216812038921206","-0.725753978565632","0.0543967578016765","cg21883754;cg15241920;cg15723536","3"
"TTYH1 1stExon","TTYH1 N_Shore","1","+","0.00243095338031826","-1.61227727508479","0.122227189067688","cg09474331","2"
"CDC42EP5 5'UTR","CDC42EP5 S_Shore","1","+","0.00621663811739968","-0.804277928353987","0.0850990278261934","cg03620376","9"
"CDC42EP5 1stExon","CDC42EP5 S_Shore","1","+","0.00621663811739968","-0.804277928353987","0.0850990278261934","cg03620376","1"
"EPS8L1 TSS1500","EPS8L1 N_Shore","1","+","0.00251749558493486","-0.653561132533892","0.0397545318848994","cg03666203","6"
"EPS8L1 Body","EPS8L1 N_Shore","1","+","0.00251749558493486","-0.653561132533892","0.0397545318848994","cg03666203","16"
"PPP1R12C Body","PPP1R12C N_Shelf","1","+","9.22616178561588e-05","-1.67435424487029","0.165921288298968","cg02474116","9"
"TNNI3 Body","TNNI3 Island","1","+","0.00726602699314773","-0.951460599860811","0.0969143930185707","cg06732516","7"
"SYT5 Body","SYT5 Island","1","+","0.00172194864886359","-1.25198808845353","0.170594491310942","cg02637078","7"
"SYT5 5'UTR","SYT5 Island","1","+","0.00068694358911481","-0.88816297382506","0.0755873777602026","cg27647384","6"
"HSPBP1 Body","HSPBP1 N_Shelf","1","-","0.00888224626367676","0.595042493348063","-0.0377173054610012","cg11846559","4"
"TMEM150B Body","TMEM150B Island","1","+","0.00734900734596802","-0.411997410270593","0.0445993755272964","cg13320947","5"
"SSC5D Body","SSC5D S_Shelf","1","-","0.00249171149223219","0.629376104361062","0.00373481599372816","cg24836679","27"
"CCDC106 TSS200","CCDC106 N_Shore","1","+","0.00577111868061714","-0.709956187337925","0.131953129820416","cg07805604","3"
"ZNF471 TSS1500","ZNF471 Island","1","+","0.0067511462359789","-0.585821529801066","0.0738858769774623","cg14289985","4"
"ZNF471 TSS200","ZNF471 Island","1","+","0.00139652211075546","-0.980237055598939","0.0626040685804647","cg11539780","3"
"ZNF471 1stExon","ZNF471 Island","1","+","0.00845308012615446","-0.825716892388816","0.0756334052566414","cg19358877","1"
"ZNF471 5'UTR","ZNF471 Island","1","+","0.00845308012615446","-0.825716892388816","0.0756334052566414","cg19358877","3"
"VN1R1 TSS1500","VN1R1 OpenSea","1","-","0.000483037454167056","1.56826323861426","0.2431896182234","cg07840454","2"
"ZNF773 5'UTR","ZNF773 Island","1","+","0.00718972513834854","-0.614924774833629","0.150609426811778","cg22806837","3"
"ZNF773 1stExon","ZNF773 Island","1","+","0.00718972513834854","-0.614924774833629","0.150609426811778","cg22806837","3"
"ZIK1 5'UTR","ZIK1 Island","1","+","0.00522984800828368","-0.80085159840591","0.0604355371739334","cg26246807","1"
"ZIK1 1stExon","ZIK1 Island","1","+","0.00522984800828368","-0.80085159840591","0.0604355371739334","cg26246807","1"
"ZNF274 1stExon","ZNF274 Island","1","+","0.00980810371592567","-0.974085582721146","0.204543465659917","cg09316894","2"
"ZNF274 5'UTR","ZNF274 Island","3","+ + +","0.00823327277738032","-0.803525764452406","0.127754983749298","cg09316894;cg24066198;cg07815836","17"
"ZNF274 Body","ZNF274 Island","1","+","0.00444046444046558","-0.494460974264088","0.0801255410819983","cg07815836","13"
"NRSN2 TSS200","NRSN2 N_Shore","1","+","0.000664443529026542","-0.549066904709315","0.114115994350765","cg11065015","1"
"SCRT2 3'UTR","SCRT2 Island","2","+ +","0.00855515186784309","-1.0534158040078","0.131020390221548","cg01235820;cg24595510","7"
"ANGPT4 Body","ANGPT4 Island","1","+","0.00665209600088723","-1.16951597256773","0.103660472749575","cg01220680","7"
"C20orf46 TSS200","C20orf46 N_Shore","1","+","0.00775343674517623","-0.961370454220268","0.0989840956734394","cg06645286","2"
"C20orf46 TSS1500","C20orf46 Island","1","+","0.0053499212304119","-0.726920632927838","-0.0158840763484959","cg03340715","5"
"STK35 3'UTR","STK35 OpenSea","1","+","0.00714803262522169","-0.607497469177693","0.0508262756261543","cg12683410","2"
"TGM3 TSS200","TGM3 OpenSea","1","-","0.0034213122659851","0.446527837596114","-0.0659600709549826","cg12761282","4"
"CPXM1 1stExon","CPXM1 Island","1","+","0.00325143650065314","-1.14976889962457","0.153102211465881","cg15547669","3"
"GFRA4 TSS1500","GFRA4 S_Shelf","1","-","0.00696473321378095","0.469972721531393","-0.106083639127946","cg21597152","3"
"ADAM33 Body","ADAM33 Island","1","+","0.00971544329317152","-0.855236454614203","0.220486437233138","cg00539386","16"
"CENPB 1stExon","CENPB N_Shore","1","+","0.00184227187432372","-0.523834041876844","0.0418043407282407","cg01478155","4"
"CENPB 3'UTR","CENPB N_Shore","1","+","0.00184227187432372","-0.523834041876844","0.0418043407282407","cg01478155","1"
"CDC25B Body","CDC25B S_Shore","1","-","0.00628213295674707","0.642105832758685","-0.133399595456535","cg14165142","2"
"ADRA1D TSS1500","ADRA1D Island","1","+","0.00454115094180918","-1.13361101531606","0.0707306693017471","cg15873320","4"
"RASSF2 TSS1500","RASSF2 S_Shore","3","+ + +","0.00640944923443029","-0.657238935972324","0.10862769269343","cg19614321;cg05081497;cg12935937","5"
"SLC23A2 Body","SLC23A2 OpenSea","1","+","0.00378749119681291","-0.684527592689821","0.0537624560180648","cg22147446","1"
"SLC23A2 5'UTR","SLC23A2 OpenSea","1","+","0.00801790213097974","-0.942480771950193","0.00817608132257164","cg03854765","12"
"HAO1 TSS1500","HAO1 OpenSea","1","-","0.00531745044385715","0.498353559315656","-0.0272312129950704","cg24634526","3"
"PAK7 TSS200","PAK7 Island","6","+ + + + + +","0.00144404170510842","-1.04375384360485","0.0984868047125343","cg02167438;cg25488669;cg22457984;cg18815779;cg12388309;cg25143824","6"
"BTBD3 TSS200","BTBD3 Island","3","+ + +","0.00536755765288731","-1.09629557651864","0.100792889741144","cg12894649;cg04682802;cg05822633","8"
"BTBD3 5'UTR","BTBD3 OpenSea","2","+ +","0.00631807825256153","-1.10241117321107","0.0852307575945787","cg04682802;cg05822633","11"
