Platform Type,Center,Platform,Level,Sample,Barcode,File Name
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27I-01,TCGA-D8-A27I-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27I-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27K-01,TCGA-D8-A27K-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27K-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27L-01,TCGA-D8-A27L-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27L-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27M-01,TCGA-D8-A27M-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27M-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27N-01,TCGA-D8-A27N-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27N-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27P-01,TCGA-D8-A27P-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27P-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27R-01,TCGA-D8-A27R-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27R-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27T-01,TCGA-D8-A27T-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27T-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27W-01,TCGA-D8-A27W-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27W-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A1R0-01,TCGA-E9-A1R0-01A-22D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A1R0-01A-22D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A245-01,TCGA-E9-A245-01A-22D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A245-01A-22D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A295-01,TCGA-E9-A295-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A295-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GI-A2C8-01,TCGA-GI-A2C8-01A-11D-A16G-05,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-GI-A2C8-01A-11D-A16G-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2B8-01,TCGA-AC-A2B8-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2B8-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FB-01,TCGA-AC-A2FB-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FB-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FB-11,TCGA-AC-A2FB-11A-13D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FB-11A-13D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FF-01,TCGA-AC-A2FF-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FF-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FF-11,TCGA-AC-A2FF-11A-13D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FF-11A-13D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FG-01,TCGA-AC-A2FG-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FG-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FG-11,TCGA-AC-A2FG-11A-22D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FG-11A-22D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-D8-A27V-01,TCGA-D8-A27V-01A-12D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-D8-A27V-01A-12D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A2FS-01,TCGA-EW-A2FS-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-EW-A2FS-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A2FV-01,TCGA-EW-A2FV-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-EW-A2FV-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A2FW-01,TCGA-EW-A2FW-01A-11D-A17F-05,jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-EW-A2FW-01A-11D-A17F-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FK-01,TCGA-AC-A2FK-01A-12D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AC-A2FK-01A-12D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FO-01,TCGA-AC-A2FO-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AC-A2FO-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LE-01,TCGA-AR-A2LE-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LE-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LK-01,TCGA-AR-A2LK-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LK-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LL-01,TCGA-AR-A2LL-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LL-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LM-01,TCGA-AR-A2LM-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-AR-A2LM-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A2JS-01,TCGA-E9-A2JS-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-E9-A2JS-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DD-01,TCGA-GM-A2DD-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DD-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DF-01,TCGA-GM-A2DF-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DF-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DH-01,TCGA-GM-A2DH-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DH-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DK-01,TCGA-GM-A2DK-01A-21D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DK-01A-21D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DM-01,TCGA-GM-A2DM-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DM-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DN-01,TCGA-GM-A2DN-01A-11D-A17Z-05,jhu-usc.edu_BRCA.HumanMethylation450.18.lvl-3.TCGA-GM-A2DN-01A-11D-A17Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2QH-01,TCGA-AC-A2QH-01B-04D-A22R-05/TCGA-AC-A2QH-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AC-A2QH-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2QH-01,TCGA-AC-A2QH-01B-04D-A22R-05/TCGA-AC-A2QH-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AC-A2QH-01B-04D-A22R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LH-01,TCGA-AR-A2LH-01A-31D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LH-01A-31D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LN-01,TCGA-AR-A2LN-01A-21D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LN-01A-21D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LO-01,TCGA-AR-A2LO-01A-31D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LO-01A-31D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LQ-01,TCGA-AR-A2LQ-01A-22D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LQ-01A-22D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LR-01,TCGA-AR-A2LR-01A-12D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LR-01A-12D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-B6-A2IU-01,TCGA-B6-A2IU-01A-32D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-B6-A2IU-01A-32D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-BH-A2L8-01,TCGA-BH-A2L8-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-BH-A2L8-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A2JT-01,TCGA-E9-A2JT-01A-22D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-E9-A2JT-01A-22D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2D9-01,TCGA-GM-A2D9-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2D9-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DA-01,TCGA-GM-A2DA-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DA-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DB-01,TCGA-GM-A2DB-01A-31D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DB-01A-31D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DC-01,TCGA-GM-A2DC-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DC-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DI-01,TCGA-GM-A2DI-01A-31D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DI-01A-31D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DL-01,TCGA-GM-A2DL-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DL-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A2DO-01,TCGA-GM-A2DO-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-GM-A2DO-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-HN-A2NL-01,TCGA-HN-A2NL-01A-11D-A18O-05,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-HN-A2NL-01A-11D-A18O-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-BH-A0BC-11,TCGA-BH-A0BC-11A-22D-A093-05,jhu-usc.edu_BRCA.HumanMethylation450.2.lvl-3.TCGA-BH-A0BC-11A-22D-A093-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FE-01,TCGA-AC-A2FE-01A-11D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FE-01A-11D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FM-01,TCGA-AC-A2FM-01A-11D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-01A-11D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2FM-11,TCGA-AC-A2FM-11B-32D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-11B-32D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2QI-01,TCGA-AC-A2QI-01A-12D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2QI-01A-12D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2QJ-01,TCGA-AC-A2QJ-01A-12D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2QJ-01A-12D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3BB-01,TCGA-AC-A3BB-01A-21D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A3BB-01A-21D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A2LJ-01,TCGA-AR-A2LJ-01A-12D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AR-A2LJ-01A-12D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-BH-A0B6-01,TCGA-BH-A0B6-01A-11D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-BH-A0B6-01A-11D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E2-A1LE-01,TCGA-E2-A1LE-01A-12D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A1LE-01A-12D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E2-A2P5-01,TCGA-E2-A2P5-01A-11D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A2P5-01A-11D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E2-A2P6-01,TCGA-E2-A2P6-01A-11D-A19Z-05,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A2P6-01A-11D-A19Z-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A3KC-01,TCGA-A2-A3KC-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A2-A3KC-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A3KD-01,TCGA-A2-A3KD-01A-12D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A2-A3KD-01A-12D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A3IZ-01,TCGA-A7-A3IZ-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3IZ-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A3J0-01,TCGA-A7-A3J0-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J0-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A3J1-01,TCGA-A7-A3J1-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-A7-A3J1-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A23G-01,TCGA-AC-A23G-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A23G-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3HN-01,TCGA-AC-A3HN-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A3HN-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-C8-A3M8-01,TCGA-C8-A3M8-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-C8-A3M8-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E2-A3DX-01,TCGA-E2-A3DX-01A-21D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E2-A3DX-01A-21D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A3HO-01,TCGA-E9-A3HO-01A-11D-A212-05,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-E9-A3HO-01A-11D-A212-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A2KD-01,TCGA-A7-A2KD-01A-31D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-A7-A2KD-01A-31D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A3IY-01,TCGA-A7-A3IY-01A-21D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-A7-A3IY-01A-21D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2BK-01,TCGA-AC-A2BK-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-AC-A2BK-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A2BM-01,TCGA-AC-A2BM-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-AC-A2BM-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3OD-01,TCGA-AC-A3OD-01A-11D-A21R-05/TCGA-AC-A3OD-01B-06D-A22R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-AC-A3OD-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3OD-01,TCGA-AC-A3OD-01A-11D-A21R-05/TCGA-AC-A3OD-01B-06D-A22R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-AC-A3OD-01B-06D-A22R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-B6-A0I1-01,TCGA-B6-A0I1-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-B6-A0I1-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-C8-A3M7-01,TCGA-C8-A3M7-01A-12D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-C8-A3M7-01A-12D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A3Q9-01,TCGA-E9-A3Q9-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-E9-A3Q9-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A1PC-01,TCGA-EW-A1PC-01B-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-EW-A1PC-01B-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A2FR-01,TCGA-EW-A2FR-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-EW-A2FR-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GI-A2C9-01,TCGA-GI-A2C9-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-GI-A2C9-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A3NY-01,TCGA-GM-A3NY-01A-11D-A21R-05,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-GM-A3NY-01A-11D-A21R-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A0CK-01,TCGA-A2-A0CK-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A2-A0CK-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A0CO-01,TCGA-A2-A0CO-01A-13D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A2-A0CO-01A-13D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A0CR-01,TCGA-A2-A0CR-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A2-A0CR-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A13H-01,TCGA-A7-A13H-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A7-A13H-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A7-A3RF-01,TCGA-A7-A3RF-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-A7-A3RF-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3EH-01,TCGA-AC-A3EH-01A-22D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3EH-01A-22D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3QQ-01,TCGA-AC-A3QQ-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3QQ-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3TM-01,TCGA-AC-A3TM-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3TM-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3TN-01,TCGA-AC-A3TN-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3TN-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3W5-01,TCGA-AC-A3W5-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3W5-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3W6-01,TCGA-AC-A3W6-01A-12D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3W6-01A-12D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AC-A3W7-01,TCGA-AC-A3W7-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3W7-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-AR-A1AM-01,TCGA-AR-A1AM-01A-41D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AR-A1AM-01A-41D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-BH-A28O-01,TCGA-BH-A28O-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-BH-A28O-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E2-A14U-01,TCGA-E2-A14U-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-E2-A14U-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-E9-A3QA-01,TCGA-E9-A3QA-01A-61D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-E9-A3QA-01A-61D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-EW-A3U0-01,TCGA-EW-A3U0-01A-11D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-EW-A3U0-01A-11D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-GM-A3NW-01,TCGA-GM-A3NW-01A-21D-A22B-05,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-GM-A3NW-01A-21D-A22B-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A0EP-01,TCGA-A2-A0EP-01A-52D-A230-05,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A0EP-01A-52D-A230-05.txt
DNA Methylation,JHU_USC,HumanMethylation450,3,TCGA-A2-A3XS-01,TCGA-A2-A3XS-01A-11D-A230-05,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A3XS-01A-11D-A230-05.txt
